Datetime,Text
2012-06-08 23:39:53+00:00,Eh... de volta a mesa de planejamento =S
2012-06-08 16:18:35+00:00,Nossa dormi demais hj apokaok
2012-06-08 05:48:36+00:00,Aee chega de estudar... to indo dormir u.u
2012-06-08 05:13:45+00:00,"@taxinhaaa Somos 2, a maior insonia aqui, e olha que soh dormi 4 hrs ontem rsrs'"
2012-06-08 05:12:14+00:00,@lelemorais3 Tranquilao e vc?
2012-06-08 04:57:40+00:00,@lelemorais3 Blz *-*
2012-06-08 04:57:10+00:00,"Agora na reação Estudo Twitter, estou deslocando o equilíbrio bruscamente para a direita ahuhauha' #TaParei estudando equil. quimico =S"
2012-06-08 04:52:37+00:00,@lelemorais3 Aff q trampo... fiquei tbm o dia todo arrumando meu quarto... ateh q ficou dahora kkkkk'
2012-06-08 04:51:23+00:00,@luanssousa Puts man nem da... vou ter prova no tecnico =/
2012-06-08 04:50:06+00:00,"@taxinhaaa Vai dormir, natasha huehue'"
2012-06-08 04:22:10+00:00,@lelemorais3 Kkkkkkk' eh brinks... q mudanças?
2012-06-08 04:08:38+00:00,"@lelemorais3 desculpo nao, vc me abandonou apokapok"
2012-06-08 03:54:18+00:00,Suponho que final de semana será bem agitado (como a maior parte deles) haha' essa @crazyroslaine n presta com seus convites u.u
2012-06-08 03:50:14+00:00,"Criaram um grupo no facebook pra minha sala da facul, e o q mais sai de lá eh briga e neguin reclamando da greve e do prof Cifú... #Facepalm"
2012-06-08 03:48:04+00:00,Meu quarto ficou mto nerd *-* soh faltou a tabela periodica na parede ( não por muito tempo xD )
2012-06-07 20:15:25+00:00,Ei @Luanssousa qdo q vai ser a manifestação? o/
2012-06-06 21:13:20+00:00,Nossa q desanimo momentaneo que bateu agora =p
2012-06-06 17:41:31+00:00,@Renant29 kkkkkkkkkkkkkkkkk'
2012-06-06 17:41:12+00:00,Meww q ódio dessa greve!! Perdi uma aula de matemática sem o maldito do Cifú...
2012-06-06 17:39:51+00:00,@Renant29 kkkkkkkkkkkkkkkk' tudo se resume que vou me fuder no tecnico =S
2012-06-06 06:40:12+00:00,Se eu repetir o modulo eu desisto de vez do tecnico =S e a facul em greve n ajuda em nda '-'
2012-06-06 06:38:30+00:00,"N fiz a lista d SICO, n fiz nenhum relatorio d Quali, to c mta falta em APFQ, n fui nos tccs, perdi a prova d info... ESSE ANO N PASSO =S"
2012-06-02 18:20:02+00:00,"@renant29 Desculpa aew, Goro haha'"
2012-06-02 18:09:04+00:00,@renant29 Medo' com o que vc faria com elas apokapok
2012-06-02 17:33:49+00:00,"Tocando: Tribute - Tenacious D... "" The greatest song in the world, haha' """
2012-06-02 16:06:16+00:00,E que comece as frases tolas de Forever Alones do dia dos namorados hahahahaha'
2012-06-02 05:06:14+00:00,@renant29 Pqp q merda =p
2012-06-02 05:05:27+00:00,@julianaavanti Kkkkkk opa ai sim *-* ei e qdo acabarmos de estudar qdo q vai ter algum rolezinho? o/
2012-06-02 05:03:46+00:00,"@renant29 Puts sei q eh foda, mas desejo mta sorte pra vc nessa cirurgia cara! e q vc n saia mutante de la huehue'"
2012-06-02 05:01:56+00:00,@julianaavanti Kkkkkkkkk sei mto bem o q eh... hj eu viro a noite estudando kkkk'... vc ta estudando o q? ta fzendo tecnico?
2012-06-02 04:57:15+00:00,@julianaavanti Kkkkkkkkkkk eh a vida... estudando mto tbm?? =p
2012-06-02 04:55:03+00:00,@renant29 @crazyroslaine ?
2012-06-02 04:53:12+00:00,Agora eh estudar pra carai... acabei d dispensar um barzinho maroto de madruga soh pra isso x.x
2012-06-02 04:50:59+00:00,"Fiz uma promessa com a Ana que n iriamos enlouquecer com essa BM... se alguem descumprir, alguem terá q pagar um lanche na cantina haha'"
2012-06-02 04:48:55+00:00,@renant29 Vc me odeia! kkkk'
2012-06-02 04:47:48+00:00,Mew BM está me deixando louco... PARA #Sefú =(
2012-06-02 04:46:57+00:00,"@_larigoncalves Nao, ele passou prova no dia msm ( q mais parecia atividade =p )"
2012-06-01 20:43:25+00:00,"Q otimo prova de powerpoint e vou ficar sem nota, PQP '-'"
2012-06-01 19:45:16+00:00,A preguiça eh a mãe de todos os vicios... mas mãe eh mãe e temos q respeita-la e pronto!!
2012-06-01 16:47:45+00:00,"Pq sempre qdo eu entro no twitter, exatamente 3 minutos antes o @renant29 sai? kkkkkkkkkkk'"
2012-06-01 04:22:59+00:00,Mew esse #Prinatzé realmente deu o q falar... neh @renant29 e @crazyroslaine ?? kkkk'
2012-06-01 04:21:07+00:00,"Ja n bastasse estudar em julho, agora talves teremos q estudar no NATAL... vai a merda '-'"
2012-06-01 04:19:56+00:00,"Mal entro na UFABC que eles ja entram de greve... la vai mais um tempo vadiando kkkkkk"" =("
2012-05-27 02:25:12+00:00,"Nossa ainda estou com as sequelas do trote... pelo menos amanha tentar arrumar o estrago do meu cabelo kkkkkkkkk"""
2012-05-26 21:06:13+00:00,E essa ressaca q n some? '-'
2012-05-26 08:59:19+00:00,E o sufoco mesmo foi pra achar o animal do bixo-mala... mas a cervejada foi mto loka \o/
2012-05-26 08:54:04+00:00,"Trote na ufabc eh tenso, bixo"
2012-05-26 08:53:09+00:00,"Ontem foi o melhor e o pior dia, td junto kkkkkkkk'"
2012-05-21 20:57:57+00:00,1 hour remaining...
2012-05-21 20:57:28+00:00,Acho q n vou ver a cor do Chaparral por um bom tempo kkkkkk'
2012-05-21 20:55:49+00:00,@lukaz006 Blz o/
2012-05-21 15:52:39+00:00,na ufabc vai ser a msm coisa q na etec: n via a hora de começar no primeiro dia... e nas ultimas horas de aula n via a hora de vazar kkkkkk'
2012-05-21 04:52:25+00:00,To ansioso demais pra hj... dormir eh o de menos haha'
2012-05-21 04:51:15+00:00,"Consegui montar um solo q preste... a música ja tem 4 minutos, soh falta uma letra pra ela =)"
2012-05-21 04:22:33+00:00,"Depois de fechar o fds com chave de ouro, hj começa a temida e cruel #UFABC... Adeus Vida Social... kkkkkk'"
2012-05-21 04:17:05+00:00,Nossa quanta merda eu fiz pra um final de semana... me superei fodasticamente dessa vez O.o
2012-05-20 20:52:15+00:00,@diinosaulo Nem t vi la #animal kkkk'
2012-05-20 09:08:46+00:00,@renant29 Soh me empolguei d+ kkkkkkkk
2012-05-20 09:02:03+00:00,"@crazyroslaine Sei lá, eu quero saber o q vai sair nelas =S mas acho melhor pararmos msm"
2012-05-18 22:25:11+00:00,O @renant29 nem sabe o tanto que o pen drive me ajudou hj na aula de info kkkkkkkkkkkkkk
2012-05-18 16:35:34+00:00,"Fui desafiado a tirar a musica ""Raining Blood"" do slayer na guitar... acho q vou quebrar outra palheta tocando isso xD"
2012-05-18 16:33:54+00:00,Prova de ingles hj... e eu atrasadão esperando o chapa haha'
2012-05-18 15:18:00+00:00,Ninja! Quebrei minha palheta tocando o riff da fear of the dark... kkkkkkk'
2012-05-18 04:07:26+00:00,"@lukaz006 Recebi sim, vou levar o pedal tbm o/"
2012-05-18 04:05:59+00:00,3 dias de vida restantes =p
2012-05-18 04:04:47+00:00,Prevejo que amanhã dará merda... muita merda...
2012-05-18 04:03:36+00:00,"Iodometria... curti a teórica, mas na prática eh horrivel mexer c aquele amido e aquele iodato vencido '-'"
2012-05-16 16:43:30+00:00,Puts noticia inesperada de ultima hora... espero que a sofia esteja bem =)
2012-05-16 15:20:06+00:00,Facul começa hj... mas pra mim soh dia 21!! tenho q aproveitar meus ultimos dias de vida social kkkkk'
2012-05-16 15:18:22+00:00,Como diria minha amiga karla: Vc vai me agradecer depois =)
2012-05-16 15:15:57+00:00,"Haha' quando me mostrei indiferente, ontem foi porque simplesmente cansei de decepcionar ou ser decepcionado, n quis magoar ngm =)"
2012-05-16 03:43:26+00:00,@lukaz006 Blz mlk! eh nozes o/
2012-05-16 03:36:51+00:00,@lukaz006 Blz mano pode ser o/ q hrs +- ??
2012-05-16 03:30:26+00:00,@lukaz006 @nikaabrighter Uhum lembro!! ela ta pronta??
2012-05-16 03:25:23+00:00,"@lukaz006 Puts foi mal manow eu q n quiz usar os creditos c msg ontem haha' mas explica ae, sabado creio q n vou fzr nda =)"
2012-05-16 03:22:13+00:00,Vou pegar as cartas de novo com a @crazyroslaine ... aquilo deu certo de novo e eu preciso fazer outra tiragem '-'
2012-05-16 03:20:35+00:00,Desanimo TOTAL...
2012-05-15 20:34:02+00:00,"@lelemorais3 eii n vou estar em csa, vou voltar umas 10 hrs +- o.o"
2012-05-15 18:52:47+00:00,Trabalho na VASP desde 2009 e com o que eu ganho não dá pra ir pro AF... vou ter q mudar de profissão kkkkkkkkk #OuNão
2012-05-15 18:47:09+00:00,"Musica ""Mascara"" Completa... agora compondo melodia ( a parte mais chata '-' ) De uma foram para duas músicas dedicadas... ela merece *-*"
2012-05-15 16:32:44+00:00,Quando eu bebo demais eu viro um Aldeído???? OMG
2012-05-15 16:03:41+00:00,"@lukaz006 Salve mano sussa?? o/... ow sobre a sua msg, q bang eh esse da musica?"
2012-05-15 15:59:00+00:00,6 days of life remaining =p
2012-05-15 04:36:26+00:00,Por isso verei se consigo ficar mesmo acordado hahaha'
2012-05-15 04:35:46+00:00,Estudo + Vida Social = -X / -X = Sono
2012-05-15 04:32:52+00:00,Ontem vi o sensei Marcos dando treino na igrejinha de manha... me bateu a maior saudade da akaji O.o #OssMestre!!!
2012-05-15 04:11:15+00:00,@diinosaulo Virou um Na+?? XD
2012-05-14 20:42:27+00:00,@renant29 Preguiça =)
2012-05-14 20:13:45+00:00,@renant29 Falta na etec e cola aq em csa... nem fui hj tbm haha'
2012-05-09 23:55:01+00:00,Wow saiu os dados da BC&T da UFABC! *----* novo email ja \o/
2012-05-08 21:33:24+00:00,2 pivetes de uns 8 ou 9 anos se pegando na estação de metro... q decepção me senti mal agora kkkk'
2012-05-08 20:17:18+00:00,"@renant29 kkkkkkkkk eh logico, n vivemos sem vc xD"
2012-05-08 20:13:37+00:00,Hj o dia está lento... mto lento o.o
2012-05-08 20:10:04+00:00,@renant29 Eita porra O.o eh vc ta lascado kkkk' ow então v se volta cedo preciso falar ctg o/
2012-05-08 20:00:27+00:00,@renant29 Vida boa kk' a gnt ta aq qse dormindo na aula d ambiental '-'
2012-05-08 19:37:37+00:00,@renant29 vc n foi pro senac? o.o
2012-05-08 19:30:51+00:00,Pqp tem um animal tentando vender um cd d powerpoint #SuperFail qualquer powerpoint q o povo do Simão fez nos tcc ganham de 10 a 0 nesses =p
2012-05-08 19:16:58+00:00,@renant29 ?
2012-05-08 18:06:20+00:00,"Quero terminar lógo aquela música... ateh um solinho, qm sabe =)"
2012-05-08 18:03:37+00:00,@luanafarias BC&amp
2012-05-08 16:27:26+00:00,Bom... amos lá a mais uma aula chata e maçante do caramelo '-'
2012-05-08 04:04:55+00:00,Acho q essas misturas de acido nitrico foi o experimento mais perigoso e sem noção que já fizemos no laboratório =p
2012-05-08 04:02:35+00:00,Último dia de net no cel.. vou aproveitar pra salvar algumas cifras na memoria
2012-05-08 03:41:18+00:00,Affe botaram twitter novo ateh na versão pra celular... ta um lixo '-l
2012-05-06 21:51:28+00:00,Q merda q merda q merda q merda q merda q merda q merdaaaaaa malditas cartas '-'
2012-05-06 21:49:47+00:00,Essa @crazyroslaine tah melhor q eu... logo duas =D
2012-05-06 21:47:16+00:00,@Renant29 Eu estou neutro nessa historia... tava pior q vc naquela hr
2012-05-06 20:53:00+00:00,"@Renant29 Eu tbm sou trollado qdo bebo demais, assim como qualquer outro '-'"
2012-05-06 10:05:29+00:00,Bom... vou dormir agora pra ver o show do @kelsylva_ @crazyroslaine e o cardoso! o Toba do @renant29 estará ameaçado se eu n for kkkkkkkkkk'
2012-05-06 10:03:22+00:00,"Assim sendo... mais uma carta ( a #luaInvertida ) que se concretizou '-'... falando nisso, a lua tava bem maior q o de costume hj O.o"
2012-05-06 10:00:59+00:00,"Meu olho tah ardendo d+... eh, chorei muito mais do que devia"
2012-05-06 10:00:03+00:00,Epic troll no @renant29 2X kkkkkkkkkkkkkkkk #Maldade o.o
2012-05-06 09:59:15+00:00,virada cultural foi foda por causa do bate-cabeça... e foi zoado pq... nem conto '-'
2012-05-06 09:58:16+00:00,@Yann_Nyuu salve kra! qto tempo o/
2012-05-05 17:28:26+00:00,#TwiteUmaMentira Olho pra ela indiferente '-'
2012-05-05 17:22:19+00:00,"A unica coisa que me interessou nessa virada cultural eh a entrada gratuita da area de Quimica e Fisica no Catavento, pq o resto..."
2012-05-05 14:11:00+00:00,@Lukaz006 salve lukaz! sussa? vai na virada?
2012-05-05 05:20:24+00:00,E também gostei de hj quase estrangular uma certa pessoa irritante '-'
2012-05-05 05:16:15+00:00,Curti ver a @OrgulhoMaggot hj e dar aquele abraço nela *-*
2012-05-05 05:12:44+00:00,Mais uma previsão correta para as cartas .-.
2012-05-05 05:11:46+00:00,[...]Mas quando descobri quem voce é... senti falta de quem achei que você era! ♫ - #FstrLyrics
2012-05-04 20:09:41+00:00,MB em informatica... grande bosta... n to nem ai msm kkkkkkkk
2012-05-04 11:29:55+00:00,Sonhei q tinha ido pra liba c a extinta Bleach Family! Acordei c uma puta saudade daqueles otakus bagunceiros ><
2012-05-04 11:26:36+00:00,'-'
2012-05-04 03:56:49+00:00,Twitter tah ficando mais desinteressante a cada dia q passa '-'
2012-05-04 03:41:33+00:00,@Renant29 Vdd .-.
2012-05-04 03:35:46+00:00,@Renant29 Seu toba ainda está apostado viu? kkkkkkkkkkkkkkkkkkk
2012-05-04 03:35:01+00:00,Mais um com problemas de relacionamento... abril de 2012 veio q veio =p
2012-05-03 21:26:49+00:00,"Esqueci o bilhete em casa... maior preguiça d correr d volta, preferi assistir ao ensaio da banda Splash e logo depois arrumar meu quarto xD"
2012-05-03 21:24:12+00:00,"Aew achei meu adaptador... aliás, o q eu chamo de ""Terror dos Vizinhos"" mwahahahaha'"
2012-05-03 02:30:53+00:00,Estou extremamente preocupado com a @crazyroslaine
2012-05-03 02:24:41+00:00,Ele perdeu 10 pontos de respeito comigo '-'
2012-05-03 00:55:46+00:00,"Profa: -na prova teve um infeliz q escreveu ""CataliSador"" com Z!"" Quando fui ver: FUI EU!! o que o @ronygdr e o @renant29 diriam disso? kkkk"
2012-05-02 22:49:31+00:00,OMG periodo de ambientação na facul ja vai começar dia 16... #JaeraCabelo O.o
2012-05-02 22:48:30+00:00,Esse @kayoestranho quer que eu vire um psicopata com esse livro q ele me indicou kkkkkkkkkkkkkk
2012-05-02 20:37:17+00:00,Ei! Quem eh que entra no KC?? - Prof falando... to me rachando aq kkkkkkkkkkkk
2012-05-02 20:01:59+00:00,"Dando o Cu para 2 O, quanto de Cu se deve dar? Delta H= ""169"" - Prof de APFQ falando inocentemente. Rachei kkkkkkkkkkkkkkk"
2012-05-02 16:29:22+00:00,"Chaparral das 2 hrs, aq vou eu o/"
2012-05-02 16:12:35+00:00,AEWWW Pisa Fundo motorista cu assado!! kkkkkkkkkkkkkkk'
2012-05-02 16:11:29+00:00,"@Renant29 Kk' q bosta... enquanto isso to atrasadão tbm, o transito aq tah fudido =S"
2012-05-02 16:02:19+00:00,@Renant29 Ei n foi pro senac nao??
2012-05-02 16:01:47+00:00,@Renant29 Não sei... estudarei mais pra ter certeza xD
2012-05-02 16:00:50+00:00,Esse busao ta uma lesma hj... porra estamos a 8km/h '-'
2012-05-02 15:56:04+00:00,"Rotina: Descer 20 min d rua, tombar c algum amigo, ouvir os gritos da mulher louca, cumprimentar o povo do simão e pegar busao atrasado! =)"
2012-05-02 14:11:43+00:00,"Consegui dar uma aprofundada em alguns arcanos... mas preciso eh de um outro maço, esse aq eh uma merda pra jogar"
2012-05-02 14:07:24+00:00,"Acordei tarde pra carai, ja tenho q ir pro tecnico... madruguei soh na net do cel hj o/ o\"
2012-05-02 13:57:33+00:00,@Renant29 A dele nem tinha como dar certo =p
2012-05-02 13:56:07+00:00,Minha vó liquida meu all star e logo depois me aparece com um super star... #XingLingAoExtremo kkkkkkkkk
2012-05-02 03:10:44+00:00,Q merda n vai ter bosta nenhuma na virada culturalb desse ano... pow Gilberto Gil na Julio Prestes??? tah de brincadeira '-'
2012-05-02 03:09:26+00:00,@Renant29 Pensarei no teu caso =D
2012-05-02 02:47:53+00:00,A... O @renant29 prometeu me dar o livro do @PiadasNerds sobre química no meu niver! E vou cobrar! Presente Perfeito pra mim kkkkkkkkkk' *-*
2012-05-02 02:43:40+00:00,@Renant29 Foi mal =)
2012-05-02 02:42:58+00:00,Haha' sei que estou postando coisa por coisa... parei por aqui! foi soh um ataque de pensamento passageiro =)
2012-05-02 02:36:57+00:00,"Sei lá, eh algo extremamente complicado... loucamente complicado..."
2012-05-02 02:35:11+00:00,Eu me preocupo mais com a minha própria personalidade do que qualquer outra coisa exterior... não penso em muitas coisas decentes...
2012-05-02 02:23:17+00:00,"Apesar q saí pisando na bola... vou tomar cuidado pra não cair nos vicios, antes que eu precise de um bom motivo para sair dele"
2012-05-02 02:21:09+00:00,"Tenho aprendido muito nesses tempos... refletido muito, e acho que já está na hora de acordar"
2012-05-02 02:17:53+00:00,"Percebo que sentirei mta saudades disso qdo começar a facul, muita sdd MESMO .-."
2012-05-02 02:16:31+00:00,"Eu reclamo direto... mas na vdd curto muito quando aparece a ""gangue"" pra me tirar de csa qse todo dia! Esses meus amigos são fodas \o/"
2012-05-02 02:12:18+00:00,"E pelo visto, n precisarei olhar seu face tão cedo... creio que você está em boas mãos nesse momento =)"
2012-05-02 02:09:17+00:00,"Ja percebi antes mesmo d começar a facul q um quadrimestre ja vou repetir, Algebra Linear vai me fuder lindamente e eu n estudei nda! #HELP"
2012-05-02 02:07:16+00:00,"Enfim no meu cobertor... depois desses dias e noites agitados no feriado prolongado, vem o tecnico amanhã..."
2012-05-02 02:03:49+00:00,@lelemorais3 @renant29 ok ok... deixamos de comer bolo mas ta valendo... ow preciso falar urgente c vc leticia
2012-05-02 01:20:22+00:00,"Alias, o @renant29 vai gostar dessa: n vou fzr mais tiragem nenhuma ateh eu conhecer a porra das 78 cartas '-'"
2012-05-02 01:16:21+00:00,Eh foda... TODAS as leituras estão dando certo... apesar q cometi uma mancada com minhas 2 ultimas leituras '-l
2012-05-02 01:12:43+00:00,@Renant29 Vc ainda vai consultar as cartas Mwahahahaha'
2012-05-01 21:33:53+00:00,@lelemorais3 ei mana pq meu padrasto gritou c vc? o.o
2012-05-01 21:32:08+00:00,@lelemorais3 nossa vcs fugiram da gnt kkkkkkkkkk
2012-05-01 20:34:23+00:00,Vi um livro de Dragonologia mt louco na biblioteca movel *-*
2012-05-01 17:50:59+00:00,Mew sem mals @lelemorais3 mals dar bronca em vc mas nada de mexer na minha caixa ok?
2012-05-01 16:41:36+00:00,"@crazyroslaine querendo fzr o jogo do copo... alias, pq nao? kkkkkkkkkkk"
2012-05-01 16:00:34+00:00,@renant29 Medroso! #RenanComMedoDeTarot kkkkkkkkkk
2012-05-01 04:42:55+00:00,#FikDik Aconselho a não postar no twitter que está comendo alguma coisa. A @lelemorais3 aprendeu isso mto bem KKKKKKKKKKKKKKKK #PIZZAAAAAAAA
2012-05-01 04:30:23+00:00,"Eh... sei q fiz cagada, mas agora to c medo de encarar ela no tecnico quarta kkkkkk'"
2012-05-01 04:28:23+00:00,"Sério... comecei a ficar com medo das tiragens de tarot... tudo se encaixa perfeitamente, ateh demais O.o"
2012-05-01 04:26:11+00:00,"@renant29, @mr_alef_ e @lelemorais3 e @crazyroslaine conheceram o Verdão kkkkkkkkkkkkkkkkkkkkkkkkkkk"
2012-04-30 18:46:57+00:00,Aprendi a reconhecer 10 cartas... faltam 68 #HajaPaciencia kkkkk
2012-04-30 18:40:19+00:00,@lelemorais3 maGumba?? que ser isso? macumba? kkkkkkk
2012-04-30 18:38:47+00:00,@Renant29 Aham sei... =p
2012-04-30 14:16:49+00:00,Eh... n vou tombar c meu pai hj... n sei se isso eh bom ou ruim '-'
2012-04-30 05:36:02+00:00,Que futilidade '-'
2012-04-30 03:59:03+00:00,"Aew peguei um baralho celta... e o foda, Ele Funciona O.o"
2012-04-30 03:56:58+00:00,Macumbinha zica de sabado kkkkkkkkk o @renant29 e o gustavo morrendo de medo... eu e a @crazyroslaine representamos kkkkk'
2012-04-30 03:42:10+00:00,"Se ela soubesse das vezes que fico tentado a digitar o nome dela no pesquisar do facebook, soh para saber se ela está bem..."
2012-04-28 23:28:29+00:00,Segunda vou ver meu pai... quero ver o q ele vai falar '-'
2012-04-28 20:51:27+00:00,Hj o dia esta muito estranho...
2012-04-28 20:50:17+00:00,@Tashinha_a @nelmapink Ovelhinha *-* ok entao parei kkkkk'
2012-04-28 20:17:01+00:00,@lelemorais3 Funkeira agora? kkkkkk =D
2012-04-28 20:14:33+00:00,@Tashinha_a Nao... se ela fosse rica ond ela mora teria sinal de celular kkkkk @nelmapink #Favela
2012-04-28 18:54:14+00:00,@Tashinha_a Eh verdade...mas ja descolei outro do Mettalica mais foda ainda *-* soh quero agora um do slip q vc vai me dar d presente kkkkk'
2012-04-28 18:48:40+00:00,@Renant29 Kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk eh vdd =D melhor Uranio que Uréia kkkkkkkkkkkkkkk
2012-04-28 18:15:52+00:00,@Renant29 Eu passei um dos produtos no braço e a tinta saiu na hr =)
2012-04-28 18:14:34+00:00,Tocando: Só Hoje - Jota Quest o/
